AC_TYPE,AC_DISPATCHED,AC_EFFECTIVE,ROCKETS,BULLETS,UNIT,DATE,TOTAL_MUNITIONS_LBS,AC_LOST,CASUALTIES,AC_DESTROYED,AC_DAMAGED
B26,10,10,98,71,N/A,12/13/1950,10000,0,0,0,
B26,7,7,31,210,N/A,12/13/1950,20000,0,0,0,
B26,9,9,49,250,N/A,12/13/1950,16000,0,0,0,
B26,9,9,46,175,N/A,12/13/1950,14000,0,0,0,
B26,5,5,,,N/A,12/14/1950,14000,0,0,0,
B26,4,4,24,12,N/A,12/14/1950,8000,0,0,0,
B26,15,14,65,135,N/A,12/14/1950,18000,0,0,0,
B26,10,10,51,216,N/A,12/14/1950,22000,0,0,0,
B26,8,8,43,173,N/A,12/14/1950,16000,0,0,0,
B26,8,8,48,142,N/A,12/14/1950,16000,0,0,0,
B26,6,6,,130,N/A,12/15/1950,16000,0,0,0,
B26,6,6,19,173,N/A,12/15/1950,14000,0,0,0,
B26,11,11,51,102,N/A,12/15/1950,16000,0,0,0,
B26,11,11,79,372,N/A,12/15/1950,6000,0,0,0,
B26,10,10,58,235,N/A,12/15/1950,26000,0,0,0,
B26,9,9,32,281,N/A,12/15/1950,16000,0,0,0,
B26,2,2,,,N/A,12/16/1950,4000,0,0,0,
B26,4,4,,,N/A,12/16/1950,8000,0,0,0,
B26,9,7,30,56,N/A,12/16/1950,10000,0,0,0,
B26,4,4,10,25,N/A,12/17/1950,10000,0,0,0,
B26,3,3,1,27,N/A,12/17/1950,12000,0,0,0,
B26,4,4,21,190,N/A,12/17/1950,6000,0,0,0,
B26,9,9,42,188,N/A,12/17/1950,18000,0,0,0,
B26,8,8,39,200,N/A,12/17/1950,26000,0,0,0,1
B26,11,11,75,142,N/A,12/17/1950,34000,1,3,0,
B26,6,6,13,119,N/A,12/18/1950,14000,0,0,0,
B26,6,5,19,110,N/A,12/18/1950,8000,0,0,0,
B26,11,10,62,100,N/A,12/18/1950,12000,0,0,0,
B26,11,9,101,33,N/A,12/18/1950,26000,0,0,0,
B26,6,5,29,37,N/A,12/18/1950,12000,0,0,0,
B26,10,10,73,164,N/A,12/18/1950,40000,0,0,0,
B26,6,6,24,20,N/A,12/19/1950,12000,0,0,0,
B26,7,7,6,117,N/A,12/19/1950,16000,0,0,0,
B26,5,5,28,70,N/A,12/19/1950,6000,0,0,0,
B26,11,10,75,274,N/A,12/19/1950,30000,0,0,0,
B26,7,7,44,154,N/A,12/19/1950,36000,0,0,0,1
B26,9,9,61,257,N/A,12/19/1950,32000,0,0,0,
B26,11,10,13,70,N/A,12/20/1950,38000,0,0,0,
B26,8,8,26,57,N/A,12/20/1950,2000,0,0,0,
B26,9,6,28,43,N/A,12/20/1950,8000,0,0,0,
B26,12,11,54,181,N/A,12/20/1950,34000,1,4,0,
B26,9,9,62,204,N/A,12/20/1950,30000,0,0,0,
B26,7,7,57,445,N/A,12/20/1950,26000,0,0,0,
B26,7,5,11,197,N/A,12/21/1950,14000,0,0,0,
B26,2,2,8,60,N/A,12/21/1950,6000,0,0,0,
B26,4,4,30,50,N/A,12/21/1950,4000,0,0,0,
B26,11,11,21,207,N/A,12/22/1950,28000,0,0,0,
B26,14,13,23,282,N/A,12/22/1950,26000,0,0,0,
B26,7,7,41,84,N/A,12/22/1950,6000,0,0,0,
B26,4,4,,,N/A,12/22/1950,8000,0,0,0,
B26,6,6,36,132,N/A,12/22/1950,28000,0,0,0,
B26,10,9,72,41,N/A,12/22/1950,42000,0,0,0,
B26,11,8,20,68,N/A,12/23/1950,18000,0,0,0,
B26,11,11,25,203,N/A,12/23/1950,30000,0,0,0,
B26,8,8,45,84,N/A,12/23/1950,6000,0,0,0,
B26,9,9,69,221,N/A,12/23/1950,32000,0,0,0,
B26,11,11,75,241,N/A,12/23/1950,30000,0,0,0,
B26,9,8,53,202,N/A,12/23/1950,22000,0,0,0,
B26,11,11,26,259,N/A,12/24/1950,26000,0,0,0,
B26,10,10,2,281,N/A,12/24/1950,30000,0,0,0,
B26,2,2,13,50,N/A,12/24/1950,2000,0,0,0,
B26,6,6,48,216,N/A,12/24/1950,22000,0,0,0,
B26,9,9,58,293,N/A,12/24/1950,30000,0,0,0,
B26,12,12,55,263,N/A,12/24/1950,30000,0,0,0,
B26,12,12,15,156,N/A,12/25/1950,26000,0,0,0,
B26,10,10,19,165,N/A,12/25/1950,24000,0,0,0,
B26,6,6,46,94,N/A,12/25/1950,4000,0,0,0,
B26,8,8,59,214,N/A,12/25/1950,28000,0,0,0,
B26,8,8,,,N/A,12/25/1950,22000,0,0,0,
B26,7,7,48,155,N/A,12/25/1950,22000,0,0,0,
B26,7,7,3,192,N/A,12/26/1950,16000,0,0,0,
B26,5,5,3,40,N/A,12/26/1950,8000,0,0,0,
B26,7,7,30,88,N/A,12/26/1950,4000,0,0,0,
B26,16,14,13,218,N/A,12/27/1950,26000,0,0,0,
B26,17,17,40,349,N/A,12/27/1950,42000,0,0,0,
B26,8,8,32,105,N/A,12/27/1950,24000,0,0,0,
B26,10,10,29,,N/A,12/28/1950,36000,0,0,0,
B26,15,15,11,294,N/A,12/28/1950,30000,1,4,0,
B26,16,16,33,358,N/A,12/28/1950,30000,0,0,0,
B26,8,8,37,108,N/A,12/28/1950,4000,0,0,0,
B26,10,9,51,153,N/A,12/28/1950,34000,0,0,0,
B26,7,7,32,134,N/A,12/28/1950,24000,0,0,0,
B26,18,16,9,207,N/A,12/29/1950,42000,0,0,0,
B26,17,15,20,209,N/A,12/29/1950,44000,0,0,0,
B26,8,8,36,44,N/A,12/29/1950,6000,0,0,0,
B26,11,11,63,328,N/A,12/29/1950,40000,0,0,0,
B26,10,10,77,193,N/A,12/29/1950,16000,0,0,0,
B26,10,10,8,225,N/A,12/30/1950,40000,0,0,0,
B26,11,11,7,383,N/A,12/30/1950,40000,0,0,0,
B26,4,4,10,39,N/A,12/30/1950,20000,0,0,0,
B26,9,9,52,295,N/A,12/30/1950,26000,0,0,0,
B26,6,6,46,122,N/A,12/30/1950,20000,0,0,0,
B26,13,13,43,173,N/A,12/30/1950,36000,0,0,0,
B26,11,11,5,157,N/A,12/31/1950,22000,0,0,0,
B26,13,13,27,18,N/A,12/31/1950,36000,0,0,0,
B26,8,8,31,95,N/A,12/31/1950,6000,0,0,0,
B26,8,8,58,187,N/A,12/31/1950,26000,0,0,0,
B26,13,11,12,177,N/A,1/1/1951,14000,0,0,0,
B26,16,15,43,143,N/A,1/1/1951,30000,0,0,0,
B26,13,11,42,162,N/A,1/1/1951,6000,0,0,0,
B26,8,8,51,260,N/A,1/1/1951,24000,0,0,0,
B26,7,7,19,68,N/A,1/1/1951,22000,0,0,0,
B26,10,10,23,27,N/A,1/1/1951,22000,0,0,0,
B26,13,13,26,239,N/A,1/2/1951,36000,0,0,0,
B26,14,14,30,126,N/A,1/2/1951,38000,0,0,0,
B26,8,8,37,100,N/A,1/2/1951,8000,0,0,0,
B26,5,5,62,223,N/A,1/2/1951,28000,0,0,0,
B26,8,8,59,210,N/A,1/2/1951,24000,0,0,0,
B26,9,8,14,40,N/A,1/2/1951,18000,0,0,0,
B26,14,13,28,239,N/A,1/3/1951,26000,1,3,0,
B26,14,14,30,33,N/A,1/3/1951,16000,0,0,0,
B26,12,12,57,158,N/A,1/3/1951,16000,0,0,0,
B26,9,8,61,125,N/A,1/3/1951,32000,0,0,0,
B26,8,8,58,226,N/A,1/3/1951,26000,0,0,0,
B26,11,11,38,190,N/A,1/3/1951,30000,0,0,0,
B26,13,13,26,239,N/A,1/4/1951,28000,0,0,0,
B26,16,16,37,129,N/A,1/4/1951,36000,0,0,0,
B26,11,11,51,529,N/A,1/4/1951,16000,0,0,0,
B26,9,9,69,234,N/A,1/4/1951,30000,0,0,0,
B26,8,8,60,256,N/A,1/4/1951,26000,0,0,0,
B26,12,12,39,226,N/A,1/4/1951,30000,0,0,0,
B26,17,16,33,186,N/A,1/5/1951,36000,0,0,0,
B26,17,17,31,189,N/A,1/5/1951,42000,0,0,0,
B26,12,12,67,140,N/A,1/5/1951,22000,0,0,0,
B26,16,16,29,114,N/A,1/5/1951,34000,0,0,0,
B26,7,7,52,215,N/A,1/5/1951,24000,0,0,0,
B26,13,13,6,35,N/A,1/5/1951,34000,0,0,0,
B26,11,10,18,134,N/A,1/6/1951,32000,0,0,0,
B26,14,11,31,234,N/A,1/6/1951,38000,0,0,0,
B26,5,5,31,57,N/A,1/6/1951,10000,0,0,0,
B26,8,8,47,173,N/A,1/6/1951,26000,0,0,0,
B26,7,7,44,156,N/A,1/6/1951,22000,0,0,0,
B26,9,9,,,N/A,1/6/1951,24000,0,0,0,
B26,1,1,,,N/A,1/7/1951,,0,0,0,
B26,1,,,,N/A,1/7/1951,,0,0,0,
B26,6,6,47,77,N/A,1/7/1951,20000,0,0,0,
B26,6,6,,,N/A,1/7/1951,2000,0,0,0,
B26,11,11,,,N/A,1/7/1951,30000,0,0,0,
B26,6,6,,18,N/A,1/8/1951,18000,0,0,0,
B26,7,7,,191,N/A,1/8/1951,10000,0,0,0,
B26,10,10,,,N/A,1/8/1951,30000,0,0,0,
B26,8,7,23,44,N/A,1/8/1951,10000,0,0,0,
B26,5,4,10,12,N/A,1/8/1951,10000,0,0,0,
B26,5,5,11,42,N/A,1/8/1951,18000,0,0,0,
B26,7,6,18,35,N/A,1/9/1951,16000,0,0,0,
B26,7,6,5,30,N/A,1/9/1951,20000,0,0,0,
B26,8,4,2,,N/A,1/9/1951,2000,0,0,0,
B26,3,2,13,22,N/A,1/11/1951,8000,0,0,0,
B26,4,4,12,115,N/A,1/11/1951,16000,0,0,0,
B26,4,4,21,45,N/A,1/11/1951,4000,0,0,0,
B26,16,15,21,282,N/A,1/12/1951,44000,0,0,0,
B26,12,12,25,92,N/A,1/12/1951,48000,0,0,0,
B26,9,9,42,148,N/A,1/12/1951,8000,0,0,0,
B26,15,15,51,151,N/A,1/13/1951,46000,0,0,0,
B26,15,15,22,230,N/A,1/13/1951,32000,0,0,0,
B26,6,6,29,79,N/A,1/13/1951,6000,0,0,0,
B26,15,15,28,189,N/A,1/14/1951,24000,0,0,0,
B26,12,11,17,249,N/A,1/14/1951,30000,1,3,0,
B26,7,7,31,63,N/A,1/14/1951,6000,0,0,0,
B26,9,9,58,189,N/A,1/14/1951,32000,0,0,0,
B26,5,5,22,57,N/A,1/14/1951,16000,0,0,0,
B26,7,7,21,116,N/A,1/14/1951,18000,0,0,0,
B26,15,15,67,165,N/A,1/15/1951,44000,0,0,0,
B26,14,14,45,146,N/A,1/15/1951,40000,0,0,0,
B26,6,6,17,56,N/A,1/15/1951,8000,0,0,0,
B26,10,9,68,246,N/A,1/15/1951,32000,0,0,0,
B26,8,7,31,117,N/A,1/15/1951,22000,0,0,0,
B26,8,8,39,18,N/A,1/15/1951,34000,0,0,0,
B26,13,13,48,325,N/A,1/16/1951,34000,0,0,0,
B26,14,14,45,256,N/A,1/16/1951,44000,0,0,0,
B26,6,6,31,87,N/A,1/16/1951,8000,0,0,0,
B26,8,8,37,173,N/A,1/16/1951,22000,0,0,0,
B26,8,8,30,80,N/A,1/16/1951,26000,0,0,1,
B26,8,8,22,85,N/A,1/16/1951,24000,0,0,0,
B26,14,13,23,224,N/A,1/17/1951,44000,0,0,0,
B26,16,16,79,345,N/A,1/17/1951,48000,0,0,0,
B26,5,5,25,72,N/A,1/17/1951,6000,0,0,0,
B26,8,7,38,188,N/A,1/17/1951,26000,0,0,0,
B26,8,8,31,102,N/A,1/17/1951,24000,0,0,0,
B26,8,8,12,86,N/A,1/17/1951,8000,0,0,0,
B26,12,11,27,236,N/A,1/18/1951,30000,0,0,0,
B26,13,12,36,267,N/A,1/18/1951,28000,0,0,0,
B26,5,5,30,54,N/A,1/18/1951,6000,0,0,0,
B26,8,8,64,153,N/A,1/18/1951,34000,0,0,0,
B26,7,7,44,214,N/A,1/18/1951,30000,0,0,0,
B26,9,9,32,195,N/A,1/18/1951,28000,0,0,0,
B26,3,,,,N/A,1/19/1951,,0,0,0,
B26,3,2,11,70,N/A,1/19/1951,4000,0,0,0,
B26,3,3,16,50,N/A,1/19/1951,4000,0,0,0,
B26,5,5,46,150,N/A,1/19/1951,24000,0,0,0,
B26,3,3,13,64,N/A,1/19/1951,6000,0,0,0,
B26,2,2,14,95,N/A,1/19/1951,8000,0,0,0,
B26,13,13,35,285,N/A,1/20/1951,30000,0,0,0,
B26,12,12,33,176,N/A,1/20/1951,46000,0,0,0,
B26,3,3,11,46,N/A,1/20/1951,4000,0,0,0,
B26,8,7,54,202,N/A,1/20/1951,20000,0,0,0,
B26,6,6,39,72,N/A,1/20/1951,18000,0,0,0,
B26,8,8,24,65,N/A,1/20/1951,20000,0,0,0,
B26,9,9,30,135,N/A,1/21/1951,24000,1,3,0,
B26,15,14,61,250,N/A,1/21/1951,50000,0,0,0,
B26,5,5,28,59,N/A,1/21/1951,8000,0,0,0,
B26,17,17,32,352,N/A,1/22/1951,52000,0,0,0,
B26,14,14,63,354,N/A,1/22/1951,30000,0,0,0,
B26,6,6,28,112,N/A,1/22/1951,10000,0,0,0,
B26,14,14,39,321,N/A,1/23/1951,38000,0,0,0,
B26,16,15,53,256,N/A,1/23/1951,12000,0,0,0,
B26,6,6,33,101,N/A,1/23/1951,8000,0,0,0,
B26,7,7,38,193,N/A,1/23/1951,22000,0,0,0,
B26,9,9,41,121,N/A,1/23/1951,14000,0,0,0,
B26,8,8,47,103,N/A,1/23/1951,24000,0,0,0,
B26,13,13,32,291,N/A,1/24/1951,40000,0,0,0,
B26,12,12,50,312,N/A,1/24/1951,32000,0,0,0,
B26,6,6,22,62,N/A,1/24/1951,6000,0,0,0,
B26,5,5,16,48,N/A,1/24/1951,14000,0,0,0,
B26,9,9,17,125,N/A,1/24/1951,24000,0,0,0,
B26,8,8,23,35,N/A,1/24/1951,20000,0,0,0,
B26,13,13,42,307,N/A,1/25/1951,32000,0,0,0,
B26,12,11,30,135,N/A,1/25/1951,36000,0,0,0,
B26,10,9,52,139,N/A,1/25/1951,14000,0,0,0,
B26,7,7,13,90,N/A,1/25/1951,20000,0,0,0,
B26,10,10,31,30,N/A,1/25/1951,26000,0,0,0,
B26,7,7,35,74,N/A,1/25/1951,20000,0,0,0,
B26,12,12,38,250,N/A,1/26/1951,44000,0,0,0,
B26,13,13,19,242,N/A,1/26/1951,50000,0,0,0,
B26,7,7,30,78,N/A,1/26/1951,10000,0,0,0,
B26,6,6,38,11,N/A,1/26/1951,14000,0,0,0,
B26,8,8,42,93,N/A,1/26/1951,24000,0,0,0,
B26,4,4,43,49,N/A,1/26/1951,26000,0,0,0,
B26,12,12,38,199,N/A,1/27/1951,26000,0,0,0,
B26,13,13,23,193,N/A,1/27/1951,50000,0,0,0,
B26,7,7,36,56,N/A,1/27/1951,22000,0,0,0,
B26,6,6,31,86,N/A,1/27/1951,8000,0,0,0,
B26,8,8,54,215,N/A,1/27/1951,20000,0,0,0,
B26,8,7,44,94,N/A,1/27/1951,24000,0,0,0,
B26,12,12,32,175,N/A,1/28/1951,52000,0,0,0,
B26,12,12,50,220,N/A,1/28/1951,40000,0,0,0,
B26,7,7,14,94,N/A,1/28/1951,28000,0,0,0,
B26,7,7,38,148,N/A,1/28/1951,22000,0,0,0,
B26,8,8,43,76,N/A,1/28/1951,22000,0,0,0,
B26,7,7,23,162,N/A,1/28/1951,12000,0,0,0,
B26,10,10,24,178,N/A,1/29/1951,32000,0,0,0,
B26,13,13,28,165,N/A,1/29/1951,50000,0,0,0,
B26,8,8,13,77,N/A,1/29/1951,16000,0,0,0,
B26,6,6,29,164,N/A,1/29/1951,18000,0,0,0,
B26,7,7,50,57,N/A,1/29/1951,24000,0,0,0,
B26,6,6,30,85,N/A,1/29/1951,18000,0,0,0,
B26,12,12,17,278,N/A,1/30/1951,26000,0,0,0,
B26,11,11,10,118,N/A,1/30/1951,44000,0,0,0,
B26,8,8,12,81,N/A,1/30/1951,18000,0,0,0,
B26,7,7,34,190,N/A,1/30/1951,18000,0,0,0,
B26,7,7,41,129,N/A,1/30/1951,24000,0,0,0,
B26,7,7,30,173,N/A,1/30/1951,20000,0,0,0,
B26,11,11,28,132,N/A,1/31/1951,44000,0,0,0,
B26,12,12,35,121,N/A,1/31/1951,44000,0,0,0,
B26,8,8,13,87,N/A,1/31/1951,16000,0,0,0,
B26,6,6,23,119,N/A,1/31/1951,22000,0,0,0,
B26,5,5,32,82,N/A,1/31/1951,20000,0,0,0,
B26,7,7,30,124,N/A,1/31/1951,18000,0,0,0,
B26,13,13,10,74,N/A,2/1/1951,50000,0,0,0,
B26,13,13,17,129,N/A,2/1/1951,52000,0,0,0,
B26,7,7,11,90,N/A,2/1/1951,14000,0,0,0,
B26,5,5,38,85,N/A,2/1/1951,18000,0,0,0,
B26,6,6,42,109,N/A,2/1/1951,22000,0,0,0,
B26,7,7,46,115,N/A,2/1/1951,24000,0,0,0,
B26,13,13,17,129,N/A,2/1/1951,52000,0,0,0,
B26,5,5,38,85,N/A,2/1/1951,18000,0,0,0,
B26,6,6,42,109,N/A,2/1/1951,22000,0,0,0,
B26,7,7,46,115,N/A,2/1/1951,24000,0,0,0,
B26,7,7,11,90,N/A,2/1/1951,14000,0,0,0,
B26,7,7,6,40,N/A,2/2/1951,32000,0,0,0,
B26,10,10,35,120,N/A,2/2/1951,30000,0,0,0,
B26,8,8,11,69,N/A,2/2/1951,22000,0,0,0,
B26,6,6,45,238,N/A,2/2/1951,18000,0,0,0,
B26,6,6,41,119,N/A,2/2/1951,18000,0,0,0,
B26,6,6,37,158,N/A,2/2/1951,20000,0,0,0,
B26,18,18,28,412,N/A,2/3/1951,80000,0,0,0,
B26,13,13,33,170,N/A,2/3/1951,38000,0,0,0,
B26,8,8,9,49,N/A,2/3/1951,22000,0,0,0,
B26,5,5,39,100,N/A,2/3/1951,18000,0,0,0,
B26,6,6,35,120,N/A,2/3/1951,20000,0,0,0,
B26,6,6,40,102,N/A,2/3/1951,18000,0,0,0,
B26,13,13,28,272,N/A,2/4/1951,44000,0,0,0,
B26,11,11,,163,N/A,2/4/1951,54000,0,0,0,
B26,9,9,14,96,N/A,2/4/1951,24000,0,0,0,
B26,6,5,40,238,N/A,2/4/1951,16000,0,0,0,
B26,6,6,30,98,N/A,2/4/1951,14000,0,0,0,
B26,6,6,48,286,N/A,2/4/1951,18000,0,0,0,
B26,9,8,15,178,N/A,2/5/1951,34000,0,0,0,
B26,11,11,31,154,N/A,2/5/1951,44000,0,0,0,
B26,11,10,11,152,N/A,2/5/1951,28000,0,0,0,
B26,7,7,52,124,N/A,2/5/1951,24000,0,0,0,
B26,5,5,23,73,N/A,2/5/1951,10000,0,0,0,
B26,6,6,47,286,N/A,2/5/1951,18000,0,0,0,
B26,8,6,25,230,N/A,2/6/1951,18000,0,0,0,
B26,8,6,4,,N/A,2/6/1951,24000,0,0,0,
B26,6,6,3,37,N/A,2/6/1951,10000,0,0,0,
B26,6,6,48,44,N/A,2/6/1951,18000,0,0,0,
B26,6,6,48,100,N/A,2/6/1951,12000,0,0,0,
B26,6,6,46,90,N/A,2/6/1951,22000,0,0,0,
B26,14,14,20,166,N/A,2/7/1951,48000,0,0,0,
B26,15,15,22,160,N/A,2/7/1951,48000,0,0,0,
B26,10,10,16,106,N/A,2/7/1951,20000,0,0,0,
B26,5,5,37,75,N/A,2/7/1951,16000,0,0,0,
B26,6,6,41,124,N/A,2/7/1951,20000,0,0,0,
B26,8,8,51,185,N/A,2/7/1951,22000,0,0,0,
B26,10,10,15,75,N/A,2/8/1951,32000,0,0,0,
B26,9,9,14,88,N/A,2/8/1951,30000,0,0,0,
B26,12,11,26,112,N/A,2/8/1951,6000,0,0,0,
B26,5,5,43,90,N/A,2/8/1951,18000,0,0,0,
B26,5,5,33,132,N/A,2/8/1951,18000,0,0,0,
B26,8,8,31,207,N/A,2/8/1951,26000,0,0,0,
B26,1,,,,N/A,2/9/1951,,0,0,0,
B26,2,1,,,N/A,2/9/1951,6000,0,0,0,
B26,5,3,6,,N/A,2/9/1951,6000,0,0,0,
B26,6,6,18,84,N/A,2/10/1951,18000,0,0,0,
B26,8,6,22,98,N/A,2/10/1951,16000,0,0,0,
B26,3,3,11,48,N/A,2/10/1951,4000,0,0,0,
B26,7,7,12,45,N/A,2/10/1951,12000,0,0,0,
B26,5,5,34,150,N/A,2/10/1951,18000,0,0,0,
B26,6,6,47,84,N/A,2/10/1951,22000,0,0,0,
B26,15,15,62,99,N/A,2/11/1951,50000,0,0,0,
B26,13,13,31,114,N/A,2/11/1951,34000,1,4,0,
B26,8,8,21,98,N/A,2/11/1951,14000,0,0,0,
B26,6,6,50,217,N/A,2/11/1951,24000,0,0,0,
B26,6,6,58,159,N/A,2/11/1951,22000,0,0,0,
B26,6,6,47,173,N/A,2/11/1951,20000,0,0,0,
B26,15,15,58,272,N/A,2/12/1951,52000,0,0,0,
B26,13,13,17,133,N/A,2/12/1951,52000,0,0,0,
B26,9,8,21,68,N/A,2/12/1951,12000,1,4,0,
B26,6,6,72,106,N/A,2/12/1951,14000,0,0,0,
B26,5,4,35,119,N/A,2/12/1951,18000,0,0,0,
B26,6,6,40,30,N/A,2/12/1951,16000,0,0,0,
B26,13,13,37,166,N/A,2/13/1951,44000,0,0,0,
B26,13,13,17,167,N/A,2/13/1951,48000,0,0,0,
B26,6,6,20,73,N/A,2/13/1951,10000,0,0,0,
B26,6,6,61,230,N/A,2/13/1951,22000,0,0,0,
B26,6,6,45,161,N/A,2/13/1951,18000,0,0,0,
B26,6,6,50,233,N/A,2/13/1951,18000,0,0,0,
B26,7,6,18,12,N/A,2/14/1951,18000,0,0,0,
B26,11,11,18,99,N/A,2/14/1951,38000,0,0,0,
B26,5,5,13,69,N/A,2/14/1951,8000,0,0,0,
B26,18,18,15,216,N/A,2/15/1951,66000,0,0,0,
B26,14,14,13,99,N/A,2/15/1951,44000,0,0,0,
B26,2,2,7,16,N/A,2/15/1951,4000,0,0,0,
B26,6,6,57,204,N/A,2/15/1951,18000,0,0,0,
B26,6,6,46,104,N/A,2/15/1951,18000,0,0,0,
B26,6,6,54,122,N/A,2/15/1951,18000,0,0,0,
B26,8,8,8,46,N/A,2/16/1951,26000,0,0,0,
B26,11,11,10,60,N/A,2/16/1951,40000,0,0,0,
B26,11,10,24,63,N/A,2/16/1951,18000,0,0,0,
B26,6,6,43,105,N/A,2/16/1951,16000,0,0,0,
B26,6,6,46,126,N/A,2/16/1951,20000,0,0,0,
B26,6,6,34,,N/A,2/16/1951,14000,1,4,0,
B26,18,18,14,100,N/A,2/17/1951,54000,1,3,0,
B26,15,15,12,123,N/A,2/17/1951,42000,0,0,0,
B26,9,9,17,71,N/A,2/17/1951,16000,0,0,0,
B26,6,6,54,155,N/A,2/17/1951,22000,0,0,0,
B26,6,6,50,200,N/A,2/17/1951,16000,0,0,0,
B26,6,5,49,94,N/A,2/17/1951,14000,0,0,0,
B26,9,7,7,6,N/A,2/18/1951,20000,0,0,0,
B26,11,9,,,N/A,2/18/1951,24000,0,0,0,
B26,8,8,12,51,N/A,2/18/1951,10000,0,0,0,
B26,9,9,3,85,N/A,2/19/1951,32000,0,0,0,
B26,11,11,32,175,N/A,2/19/1951,32000,0,0,0,
B26,10,10,12,48,N/A,2/19/1951,20000,0,0,0,
B26,6,6,57,72,N/A,2/19/1951,20000,0,0,0,
B26,6,6,46,105,N/A,2/19/1951,22000,0,0,0,
B26,6,6,42,118,N/A,2/19/1951,18000,0,0,0,
B26,18,18,12,158,N/A,2/20/1951,56000,1,0,0,
B26,14,14,,113,N/A,2/20/1951,48000,0,0,0,
B26,8,8,20,115,N/A,2/20/1951,16000,0,0,0,
B26,6,6,60,117,N/A,2/20/1951,20000,0,0,0,
B26,6,6,,,N/A,2/20/1951,22000,0,0,0,
B26,6,6,,,N/A,2/20/1951,24000,0,0,0,
B26,9,8,9,60,N/A,2/21/1951,30000,0,0,0,
B26,12,11,7,118,N/A,2/21/1951,38000,1,3,0,
B26,10,10,8,106,N/A,2/21/1951,24000,0,0,0,
B26,6,6,,10,N/A,2/21/1951,18000,0,0,0,
B26,6,5,,3,N/A,2/21/1951,20000,1,0,0,
B26,6,,,,N/A,2/21/1951,,0,0,0,
B26,6,6,,18,N/A,2/22/1951,16000,0,0,0,
B26,5,5,,18,N/A,2/22/1951,16000,0,0,0,
B26,2,2,,2,N/A,2/22/1951,4000,0,0,0,
B26,13,13,,126,N/A,2/23/1951,46000,0,0,0,
B26,13,13,,115,N/A,2/23/1951,40000,0,0,0,
B26,9,9,16,95,N/A,2/23/1951,20000,0,0,0,
B26,6,6,35,16,N/A,2/23/1951,18000,0,0,0,
B26,5,5,,198,N/A,2/23/1951,14000,0,0,0,
B26,6,6,46,69,N/A,2/23/1951,22000,0,0,0,
B26,11,11,,257,N/A,2/24/1951,36000,0,0,0,
B26,13,13,,173,N/A,2/24/1951,38000,0,0,0,
B26,11,11,9,48,N/A,2/24/1951,24000,0,0,0,
B26,7,7,,5,N/A,2/24/1951,14000,0,0,0,
B26,5,5,18,49,N/A,2/24/1951,20000,0,0,0,
B26,6,6,,2,N/A,2/24/1951,18000,0,0,0,
B26,13,12,20,182,3rd Bombardment Group,2/25/1951,42000,1,3,0,
B26,13,13,,89,3rd Bombardment Group,2/25/1951,34000,0,0,0,
B26,10,10,12,42,452nd Bombardment Group,2/25/1951,20000,0,0,0,
B26,14,14,14,162,3rd Bombardment Group,2/26/1951,50000,0,0,0,
B26,15,13,,22,3rd Bombardment Group,2/26/1951,56000,0,0,0,
B26,14,14,12,63,452nd Bombardment Group,2/26/1951,32000,0,0,0,
B26,6,6,50,105,452nd Bombardment Group,2/26/1951,22000,0,0,0,
B26,6,5,36,109,452nd Bombardment Group,2/26/1951,20000,1,3,0,
B26,6,6,52,83,452nd Bombardment Group,2/26/1951,24000,0,0,0,
B26,8,7,,15,3rd Bombardment Group,2/27/1951,18000,0,0,0,
B26,10,8,,91,3rd Bombardment Group,2/27/1951,26000,0,0,0,
B26,6,6,,,452nd Bombardment Group,2/27/1951,12000,0,0,0,
B26,8,,,,452nd Bombardment Group,2/27/1951,,0,0,0,
B26,3,,,,452nd Bombardment Group,2/27/1951,,0,0,0,
B26,6,,,,452nd Bombardment Group,2/27/1951,,0,0,0,
B26,3,3,,,3rd Bombardment Group,2/28/1951,12000,0,0,0,
B26,4,4,,,3rd Bombardment Group,2/28/1951,14000,0,0,0,
B26,3,3,,23,452nd Bombardment Group,2/28/1951,6000,0,0,0,
B26,8,8,,,452nd Bombardment Group,2/28/1951,20000,0,0,0,
B26,4,,,,452nd Bombardment Group,2/28/1951,,0,0,0,
B26,6,6,,161,452nd Bombardment Group,2/28/1951,22000,0,0,0,
B26,19,19,,18,3rd Bombardment Group,3/1/1951,70000,0,0,0,
B26,12,12,3,51,452nd Bombardment Group,3/1/1951,26000,0,0,0,
B26,21,19,,150,452nd Bombardment Group,3/1/1951,74000,0,0,0,
B26,24,24,,148,3rd Bombardment Group,3/2/1951,98000,0,0,0,
B26,9,9,,13,452nd Bombardment Group,3/2/1951,16000,0,0,0,
B26,17,17,,237,452nd Bombardment Group,3/2/1951,64000,0,0,0,
B26,17,17,,85,3rd Bombardment Group,3/3/1951,54000,1,3,0,
B26,11,10,,35,452nd Bombardment Group,3/3/1951,24000,0,0,0,
B26,19,18,,,452nd Bombardment Group,3/3/1951,72000,0,0,0,
B26,23,22,,191,3rd Bombardment Group,3/4/1951,50000,0,0,0,
B26,11,10,3,75,452nd Bombardment Group,3/4/1951,16000,0,0,0,
B26,18,18,,40,452nd Bombardment Group,3/4/1951,70000,0,0,0,
B26,23,21,,85,3rd Bombardment Group,3/5/1951,66000,0,0,0,
B26,14,11,4,18,452nd Bombardment Group,3/5/1951,26000,0,0,0,
